,Never Moved,2+ Years,1-2 Years,6 Months - 1 Year,3 Months - 6 Months,1 Month - 3 Months,1 Week - 1 Month,< 1 Week
2021-08-14,0.1662,0.1053,0.0284,0.0923,0.3329,0.0698,0.1444,0.0607
2021-08-15,0.1662,0.1053,0.0284,0.0986,0.326,0.0708,0.1644,0.0403
2021-08-16,0.1661,0.1052,0.0285,0.1033,0.32,0.0711,0.1713,0.0345
2021-08-17,0.1659,0.1051,0.0286,0.1103,0.3132,0.0716,0.1722,0.0331
2021-08-18,0.165,0.1051,0.0286,0.1151,0.3074,0.0718,0.1744,0.0326
2021-08-19,0.1642,0.1051,0.0286,0.118,0.3043,0.0727,0.1769,0.0302
2021-08-20,0.1636,0.1051,0.0287,0.1214,0.2979,0.0748,0.1746,0.0339
2021-08-21,0.1635,0.105,0.0287,0.1236,0.2952,0.0743,0.1777,0.032
2021-08-22,0.1632,0.1051,0.0287,0.1255,0.2932,0.073,0.1775,0.0338
2021-08-23,0.1632,0.1046,0.0286,0.1324,0.2859,0.0739,0.1746,0.0368
2021-08-24,0.1604,0.1005,0.0281,0.1365,0.2729,0.0737,0.1613,0.0666
2021-08-25,0.1592,0.0995,0.028,0.1384,0.2694,0.0736,0.1608,0.0711
2021-08-26,0.1573,0.0993,0.0283,0.1398,0.2637,0.074,0.159,0.0786
2021-08-27,0.1555,0.099,0.0282,0.1404,0.2609,0.0776,0.1587,0.0797
2021-08-28,0.1538,0.0979,0.0276,0.1403,0.2576,0.0872,0.1476,0.088
2021-08-29,0.1514,0.097,0.0272,0.1375,0.2501,0.101,0.1203,0.1155
2021-08-30,0.1508,0.0968,0.0258,0.1359,0.2478,0.1136,0.1092,0.1201
2021-08-31,0.1503,0.0969,0.0257,0.1363,0.2464,0.1172,0.1251,0.1021
2021-09-01,0.1502,0.0969,0.0252,0.1366,0.2452,0.1206,0.1274,0.0979
2021-09-02,0.1502,0.0967,0.0252,0.1375,0.2441,0.125,0.1306,0.0907
2021-09-03,0.1502,0.0968,0.0251,0.139,0.2422,0.134,0.127,0.0857
2021-09-04,0.1497,0.0968,0.025,0.1391,0.2417,0.1445,0.1294,0.0738
2021-09-05,0.1496,0.0968,0.0249,0.1425,0.2379,0.1554,0.1558,0.0371
2021-09-06,0.1493,0.0969,0.0255,0.1454,0.2341,0.1624,0.1591,0.0273
2021-09-07,0.1493,0.0969,0.0257,0.1462,0.2329,0.1641,0.1612,0.0237
2021-09-08,0.1492,0.0968,0.0258,0.1468,0.2324,0.1656,0.1627,0.0207
2021-09-09,0.1491,0.0957,0.0259,0.1474,0.2321,0.1682,0.1624,0.0192
2021-09-10,0.1491,0.0954,0.0254,0.1498,0.2295,0.1691,0.1628,0.0189
2021-09-11,0.149,0.0954,0.0261,0.1521,0.227,0.1738,0.1579,0.0187
2021-09-12,0.1472,0.0955,0.0264,0.1531,0.2259,0.1756,0.1559,0.0204
2021-09-13,0.1439,0.0953,0.0261,0.1641,0.2142,0.1777,0.1544,0.0243
2021-09-14,0.1439,0.0952,0.0265,0.1655,0.2125,0.178,0.1554,0.023
2021-09-15,0.1438,0.09,0.0266,0.1676,0.2097,0.1804,0.1535,0.0284
